ID_EVENEMENT,NOM_EVENEMENT,TYPE_EVENEMENT,EVENEMENT_ENVERGURE,NOM_ZONE,NOM_SPOT_A1S,DATE,TYPES_MILIEUX,REGION,DEPARTEMENT,NIVEAU_CARAC,NOM_VILLE,CODE_POSTAL,NOM_STRUCTURE,ID_STRUCTURE,COORD_GPS_X,COORD_GPS_Y
367,Calanques Propres 2021 - Ile Verte La Ciotat,Ramassage,Calanques Propres,"ILE VERTE - LA CIOTAT

Située à moins de 600m du Bec de l'Aigle et 1,5km du port de la Ciotat, l'île Verte fait partie du Parc National des Calanques mais ne ressemble en aucun point aux îles Marseillaises. Ici la roche est la ""Poudingue"" constituée de ces mêmes galets que l'on retrouve sur le Bec de l'aigle et dans le parc du Mugel. Sa couverture végétale principalement composée de pins d'Alep lui vaut le titre de seule île boisée du département. Sa végétation originelle était probablement composée de feuillus comme les chênes verts mais les feux pastoraux du moyen âge et les grands incendies qui suivirent modifièrent cet équilibre.",L'île Verte,2021-06-05,Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,La Ciotat,13600,CoLLecT-IF environnement,54,5.61795,43.159943
300,Dépollution Jai Carraire de Valample,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-05-09,"Lagune et étang côtier/Espace naturel en arrière plage/côte (calanques, colline …)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1327931880951,43.398122518939
340,Dépollution ile des trois frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-06-13,Lagune et étang côtier/Rocher et crique/Echoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1163619756699,43.404173019139
33,Dépollution Ile des Trois Frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-05-27,Lagune et étang côtier/Rocher et crique/Echoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1152676343918,43.404305529976
75,Departementale Ernolsheim les Saverne,Ramassage,,,,2021-06-15,Zone naturelle ou rurale (hors littoral et montagne)/Route/Présent au sol (abandonné),Grand Est,Bas-Rhin,2,Ernolsheim-lès-Saverne,67330,SoS Pla'nette,274,7.3811459543504,48.782957594963
491,Démantèlement de la vallée des Rennes de Prémanon (Jura),Ramassage,,,,2021-05-29,Montagne/Forêt/Présent au sol (abandonné),Bourgogne Franche Comté,Jura,2,Prémanon,39220,MOUNTAIN WILDERNESS FRANCE,163,6.0096824169159,46.460639913627
383,"Nettoyage des prairies de Saintes par le club ""Planète en danger"" du collège René Caillié",Ramassage,,,,2021-06-12,Zone naturelle ou rurale (hors littoral et montagne)/Champ - prairie - lande - garrigue - maquis/Présent au sol (abandonné);Zone naturelle ou rurale (hors littoral et montagne)/Champ - prairie - lande - garrigue - maquis/Présent au sol (abandonné),Nouvelle Aquitaine,Charente-Maritime,3,Saintes,17100,Environat,108,-0.63017562031746,45.743228370583
520,Ramassage Port des pêcheurs Cagnes sur mer,Ramassage,,,,2021-06-13,Littoral (terrestre)/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,1,Cagnes-sur-Mer,06800,Opération Mer Propre,182,7.154745189473,43.652387703036
263,Opération régionale de ramassage et d’observation des déchets Pavillon Bleu,Ramassage,Opération Pavillon bleu Occitanie,,,2021-07-03,Cours d'eau/Multi-lieux/Présent au sol (abandonné) et échoué,Occitanie,Lot,1,Luzech,46140,Office de Tourisme Cahors - Vallée du Lot,87,1.2955176830292,44.490159135744
588,Departementale Monswiller,Ramassage,,,,2021-06-15,Zone naturelle ou rurale (hors littoral et montagne)/Route/Présent au sol (abandonné),Grand Est,Bas-Rhin,2,Monswiller,67700,SoS Pla'nette,274,7.3783421520784,48.760459580132
408,Ils sont fous les romains... brignolais !,Ramassage,,,,2021-06-11,Zone naturelle ou rurale (hors littoral et montagne)/Forêt/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Brignoles,83170,Chercheurs en herbe,36,6.082284450531,43.396504922366
159,Soyons tri ! Sur les berges de l'Aren,Ramassage,,,,2021-06-11,Zone naturelle ou rurale (hors littoral et montagne)/Forêt/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Var,2,Brignoles,83170,Chercheurs en herbe,36,6.082284450531,43.396504922366
342,Ramassage dominical,Ramassage,,,,2021-05-30,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Grand Est,Bas-Rhin,2,Saverne,67700,SoS Pla'nette,274,7.3902225503116,48.737000381241
243,2ème Ramassage collectif des déchets sauvages,Ramassage,,Evènement privé RESERVE aux actifs du Parc d'Activités.,Bois de Grasse,2021-07-02,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,2,Grasse,06130,Association d'Entreprises des Bois de Grasse (EBG),186,6.939632,43.627094
674,Dépollution Pont de caronte à Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-05-19,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.027232170105,43.397677196961
78,dépollution Marignane Parc des cygnes,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Parc des Cygnes,2021-05-15,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1939958333969,43.411733468002
390,Dépollution Martigues Théâtre de Verdure,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Théâtre de Verdure,2021-05-12,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0592792034149,43.406790541643
429,Dépollution Plage du Jai,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-05-08,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1528239250183,43.407629411019
227,Dépollution Martigues Théâtre de Verdure,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Théâtre de Verdure,2021-05-05,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0581902265549,43.406742435396
204,Dépollution Parc des cygnes Marignane,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Parc des Cygnes,2021-04-28,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Marignane,13700,Wings of the Ocean,146,5.1959645748138,43.412651667014
210,Dépollution Martigues place du marché,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Marché de Martigues,2021-04-25,Lagune et étang côtier/Port/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0593918561935,43.402497121783
97,Dépollution Pont du Jai,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Pont du Jaï,2021-04-24,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1372992992401,43.399447746601
226,Nettoyage de plage à Mesquer,Ramassage,,,,2021-06-12,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Pays de la Loire,Loire-Atlantique,1,Quimiac,44420,CPIE Loire Océane,250,-2.4883657693863,47.407775073906
534,Nettoyage Zone Marlène,Ramassage,,"Nettoyage de l'abord du parking et le chemin derriere Crit, Leclerc Drive, Grand Frais",,2021-06-10,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Grand Est,Bas-Rhin,2,Monswiller,67700,SoS Pla'nette,274,7.3890495301384,48.739845968868
288,Cleanwalk de l'anneau bleu - Villeurbanne,Ramassage,,,,2021-05-30,Cours d'eau/Berge naturelle (hors plage)/Présent au sol (abandonné),Auvergne Rhône Alpes,Métropole de Lyon,2,Villeurbanne,69100,Nettoyons Lyon,170,4.9123220441106,45.766652301864
149,DCSMM - Plage de la Petite Afrique - Beaulieu/Mer,Ramassage,,,Plage de la Petite Afrique,2021-06-25,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,4,Beaulieu-sur-Mer,06310,MerTerre,145,7.3400366306305,43.712733558887
550,DCSMM - Plage de Pomègues - îles du Frioul,Ramassage,,L'événement aura lieu sur les îles du Frioul. Nous prendrons le bateau (pris en charge pas l'association MerTerre),Plage du Port de Pomègues,2021-06-27,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13007,MerTerre,145,5.2994388341904,43.270006130522
320,Calanques Propres 2021 – Callelongue,Ramassage,Calanques Propres,,,2021-06-05,Mer - Océan/Mer - Océan/Flottant,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,1,Marseille,13008,Parc national des Calanques,124,5.352373,43.211503
395,DCSMM - Plage Napoléon - Port-Saint-Louis-du-Rhône,Ramassage,,,Plage de Napoléon,2021-06-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Port-Saint-Louis-du-Rhône,13230,MerTerre,145,4.8837299644947,43.354519042646
561,Martelberg,Ramassage,,,,2021-06-09,"Zone urbaine/Route, rue, place/Présent au sol (abandonné)",Grand Est,Bas-Rhin,2,Monswiller,67700,SoS Pla'nette,274,7.3857450489595,48.741511028632
405,Opération nettoyage et compréhension des déchets ramassés.,Ramassage,,Lieu de rdv : sur l’aire de pique-nique du Pilou avant de prendre la chemin qui mène au parking du Pilou https://cutt.ly/nnQFJJe,,2021-06-12,"Lagune et étang côtier/Espace naturel en arrière plage/côte (calanques, colline …)/Echoué;Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Occitanie,Hérault,2,Villeneuve-lès-Maguelone,34750,CPIE bassin de thau,255,3.8730025291443,43.52339913209
681,Journées de l'environnement,Ramassage,,Nice - Fonds sous le palais Maeterlinck,,2021-06-06,Mer - Océan/Mer - Océan/Fond,Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,1,Nice,06236,Bleu gorgone,116,7.2992134094238,43.686283494351
257,"Ramassage de déchets sur l'îlot FAIOA, à Wallis",Ramassage,,,,2021-06-05,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Wallis-et-Futuna,,2,Uvea,98600,Service de l'environnement Wallis et Futuna,231,-176.2,-13.3
30,"Ramassage de déchets sur l'îlot FAIOA, à Wallis",Ramassage,,,,2021-06-05,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Wallis-et-Futuna,,2,Uvea,98600,Service de l'environnement Wallis et Futuna,231,-176.2,-13.3
483,calanques propres nettoyage sur les berges du ruisseau des Aygalades,Ramassage,Calanques Propres,L'accueil se fait dans l'espace collectif des Jardins de Jardinot,,2021-06-04,Cours d'eau/Lit du cours d'eau (fond et/ou surface)/Flottant,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13015,Jardinot PACA,166,5.3605288267136,43.347839184461
582,Calanques Propres 2021 – Callelongue/ Marseilleveyre,Ramassage,Calanques Propres,Le nettoyage s'est déroulé dans la calanque de Callelongue et un bateau a aussi amené les déchets trouvé à Marseilleveyre,,2021-06-05,Mer - Océan/Mer - Océan/Fond;Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,Parc national des Calanques,124,5.354423,43.212848
410,Calanques Propres - CMA CGM,Ramassage,Calanques Propres,,,2021-06-05,Littoral (terrestre)/Rocher et crique/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,Parc national des Calanques,124,5.3482568262916,43.225267027139
346,Calanques Propres Solidaires,Ramassage,Calanques Propres,En bas des escaliers sur la plage,Bain des dames,2021-06-05,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,Les Ateliers Ecocitoyens,264,5.362856,43.23901
147,Hyères déchets immergés,Ramassage,Projet Azur,,,2021-06-06,Mer - Océan/Mer - Océan/Fond,Région Sud Provence Alpes Côtes D'Azur,Var,2,Hyères,83400,Projet Azur,283,6.201687,43.116418
484,Horizons 2021 HENDAYE,Ramassage,,,,2021-05-29,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Nouvelle Aquitaine,Pyrénées-Atlantiques,4,Hendaye,64700,Horizons Naviguer et Partager,292,-1.774175,43.358583
4,Calanques Propres: collecte de déchets flottants sur l’étendue d’eau du port de la Pointe Rouge,Ramassage,Calanques Propres,,,2021-06-05,Littoral (terrestre)/Port/Flottant,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,1,Marseille,13008,IADYS,172,5.364164,43.241977
112,Dépollution Berre l'étang Les Paluds,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-04-21,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné)",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Berre-l'Étang,13130,Wings of the Ocean,146,5.1234912872314,43.488100939979
176,Dépollution ile des trois frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-04-11,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1153373718262,43.404337439711
133,Ramassage DCSMM saison 2 - Plage de Napoléon (PORT-SAINT-LOUIS-DU-RHONE),Ramassage,,,Plage de Napoléon,2021-04-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Port-Saint-Louis-du-Rhône,13230,MerTerre,145,4.8835837841034,43.354289152082
244,Ramassage DCSMM saison 2 - Plage de Pomègue (ILE DU FRIOUL),Ramassage,,,Plage du Port de Pomègues,2021-04-22,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,4,Marseille,13007,MerTerre,145,5.2994361519814,43.270017726466
702,Dépollution Saint Mitre Les Remparts plage de Figuerolles,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-04-15,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0547409057617,43.446913670655
323,Ramassage DCSMM saison 2 - Plage de la Petite Afrique (BEAULIEU S/ MER),Ramassage,,,Plage de la Petite Afrique,2021-04-14,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Alpes-Maritimes,4,Beaulieu-sur-Mer,06310,MerTerre,145,7.3380732536316,43.712134728469
150,Calanques propres - Col de la gineste,Ramassage,Calanques Propres,,,2021-06-05,Zone naturelle ou rurale (hors littoral et montagne)/Route/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13009,CAF MP,123,5.4570025205612,43.240155724976
524,Nettoyage du littoral et des fonds marins Tour Royale - Pipady,Ramassage,,Tour Royale de Toulon,Plages de Pipady au Mourillon,2021-06-05,Mer - Océan/Mer - Océan/Fond;Littoral (terrestre)/Parc urbain - Jardin public/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Var,2,Toulon,83800,Mordus Spearfishing,238,5.9262698132079,43.103686819599
16,Dépollution Marché de Martigues,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Marché de Martigues,2021-04-18,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné),Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Martigues,13500,Wings of the Ocean,146,5.0588393211365,43.402417904729
198,Dépollution Ile des Trois Frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-04-11,Lagune et étang côtier/Digue et ouvrage/Echoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1169683225453,43.404058898821
369,Dépollution Bord de canal La Mède,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-04-16,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Echoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1145112514496,43.403671350948
688,Plombkemon Challenge 2021,Ramassage,,France et étranger .,,2021-01-01,Littoral (terrestre)/Rocher et crique/Fond,Nouvelle Aquitaine,Pyrénées-Atlantiques,2,Biarritz,64200,Plombkemon Upcycle,160,-1.5531921386719,43.487209670409
541,Dépollution Ile des Trois Frères,Autre,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-04-11,,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,0,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1157987117767,43.404181179282
129,Dépollution Ile des Trois Frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-04-10,Lagune et étang côtier/Digue et ouvrage/Echoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1155090332031,43.40426655623
364,Dépollution ile des trois frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-04-01,Lagune et étang côtier/Digue et ouvrage/Présent au sol (abandonné) et échoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1156806945801,43.404296273714
55,Dépollution Ile des Trois Frères,Ramassage,Opération Wings of the Ocean - Etang de Berre,,Îles des Trois Frères,2021-04-10,Lagune et étang côtier/Digue et ouvrage/Echoué,Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Châteauneuf-les-Martigues,13220,Wings of the Ocean,146,5.1154553890228,43.404391272127
180,CleanWalk et Canoë avec les lycéens - Saintes,Ramassage,,berges à pied et en canoë,,2021-06-02,Cours d'eau/Berge naturelle (hors plage)/Présent au sol (abandonné) et échoué;Cours d'eau/Berge naturelle (hors plage)/Echoué,Nouvelle Aquitaine,Charente-Maritime,2,Saintes,17100,Environat,108,-0.61865821480751,45.728027591033
391,Dépollution Istres - plage du Ranquet,Ramassage,Opération Wings of the Ocean - Etang de Berre,,,2021-06-06,"Lagune et étang côtier/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,3,Istres,13800,Wings of the Ocean,146,5.0004315376282,43.475739482503
276,Flottille Les Pirates du plastique ok,Ramassage,Pirates du Plastique,Ramassage sur les plages Vieille Chapelle et Borély,,2021-05-23,"Littoral (terrestre)/Plage (sable, galets, gravillons)/Présent au sol (abandonné) et échoué",Région Sud Provence Alpes Côtes D'Azur,Bouches-du-Rhône,2,Marseille,13008,Parc national des Calanques,124,5.374305,43.253511
